"","meastype","gas","unit","sector_number","category","method","classification","source","target","type","option","measure","party","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","variableUID","cursubm","years","value","min2006","max2006","ref2006","min1997","max1997","ref1997","min","median","max","mean","range","llim","ulim","correction","rellim","check","significant","effect","relmedian","lastyr","share","note"
"305","NRATE","no gas","kg/head/year","3.B.2.2","Other Sheep","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","ROU","4.38910539041388","4.34292456228835","4.36674807517179","4.3680059135577","4.3653390841516","4.36485406030248","4.36403290903446","4.36218529707956","4.36109525508384","4.36018347494151","4.35834530494972","4.34923458833264","4.35186679431072","4.35263864643481","4.34151227952654","4.33804189301794","4.33750563119749","4.33725900159342","4.33614696683541",4.33619992907058,4.33206617406225,4.33199391944673,4.33221773568203,4.33448578200764,4.33564787552301,4.33770865462013,"4.33766246167403","4.3382699254718","4.33887344738807","98555F37-0F50-48DF-8BCA-DD57EB7E160C","20200315","all",4.34835003562656,"","","no defaults","","","no defaults",4.33199391944673,11.5891204835,26,11.7633125231301,6.00185514649121,4.73936471957174,18.7872603266884,"rellim",1.06,"outlier","under","0.000944024288996626","0.374391952656419","1","0.000353435096912535","Nitrogen Excretion Rate is important for several down-stream direct and indirect N2O emissions"
"306","NRATE","no gas","kg/head/year","3.B.2.3","Other Swine","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","ROU","16.9325764528868","16.9203054802812","16.934185182704","16.9242137430361","16.9256615846868","16.9254876997487","16.9210429516697","16.9215714086234","16.9219733254101","16.9187366708276","16.9160720070878","16.9268559120756","16.9219488477659","16.9129893430515","16.913601744878","17.0322887328304","16.9704614632836","16.9390959156009","16.9860771810483",16.9850533476369,17.0099312377862,16.8772198015697,16.8031547043518,16.7687359649958,16.7378674450413,16.7146114394203,"16.6765065353306","16.484150286404","16.5878853906839","9C754B49-4CB9-4A48-905C-0816529DC9B2","20200315","all",16.8762159241627,"","","no defaults","","","no defaults",7.53848466626578,11.6203106051369,17.163674766305,11.57947979385,2.27680701442709,8.2553951250241,14.9035644626759,"",1.6,"outlier","0","0.00013310356710025","1.42749070608759","1","0.000444463709449119",""
"307","NRATE","no gas","kg/head/year","3.B.2.3","Swine","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","ROU","16.9325764528868","16.9203054802812","16.934185182704","16.9242137430361","16.9256615846868","16.9254876997487","16.9210429516697","16.9215714086234","16.9219733254101","16.9187366708276","16.9160720070878","16.9268559120756","16.9219488477659","16.9129893430515","16.913601744878","17.0322887328304","16.9704614632836","16.9390959156009","16.9860771810483",16.9850533476369,17.0099312377862,16.8772198015697,16.8031547043518,16.7687359649958,16.7378674450413,16.7146114394203,"16.6765065353306","16.484150286404","16.5878853906839","eugirp3B230SwinwineNRAkghead00000no ","20200315","all",16.8762159241627,"9.31","10.04","9.31 (kgN/head and year-Western Europe-Table 10.19), 10.04 (kgN/head and year-Eastern Europe-Table 10.19), Table 10.19","20","20","20 (kg/head/year-Western Europe-Table 4.20), 20 (kg/head/year-Eastern Europe-Table 4.20), Table 4.20",7.53848466626578,10.8023650112626,17.163674766305,11.2855856551121,2.27680701442709,8.18041987605312,14.3907514341711,"",1.69,"outlier","0","0.000155019991298906","1.53557904897578","1","0.000444463709449119",""
"308","NRATE","no gas","kg/head/year","3.B.2.4.4","Goats","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","ROU","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3","5.3",5.3,5.3,5.3,5.3,5.3,5.3,5.3,"5.3","5.3","5.3","A6E13BD9-7998-4635-B567-D67CC6820881","20200315","all",5.3,"17.99","17.99","17.99 (kgN/head and year-Table 10.19), Table 10.19","25","25","25 (kg/head/year-Table 4.20), Table 4.20",5.3,15.805024,24.0597747312358,14.8487349103393,4.53958013796902,7.81017356848926,21.8872962521894,"",1.31,"outlier","0","0.000146057213216446","0.335336409485996","1","4.89783014595336e-05",""
"309","NRATE","no gas","kg/head/year","3.B.2.4.7","Poultry","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","ROU","1.14910981306486","1.14317224988683","1.14199236249644","1.14044687189672","1.13802528614393","1.14251552332224","1.14054435638013","1.13679555688982","1.13562694300518","1.13318716283644","1.13020149551915","1.12916247742008","1.13073004303493","1.13089380808186","1.12844097526151","1.13105959740851","1.12901110475747","1.13387066789569","1.13524629910582",1.13552838726259,1.13394235099105,1.13166897012187,1.13201243890362,1.13573842056466,1.13202323970217,1.13338029967362,"1.13202323970217","1.13718883625983","1.13815523439309","FE2B256C-5F85-4EBB-BCDF-8AEA5E08747A","20200315","all",1.13523082799939,"0.17","1.84","0.63 (kgN/head and year-hens>1yr-Western Europe-Table 10.19), 0.17 (kgN/head and year-pullets-Western Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Western Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Western Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Western Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Western Europe-Table 10.19), 0.54 (kgN/head and year-hens>1yr-Eastern Europe-Table 10.19), 0.18 (kgN/head and year-pullets-Eastern Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Eastern Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Eastern Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Eastern Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Eastern Europe-Table 10.19), Table 10.19","0.6","0.6","0.6 (kg/head/year---Table 4.20), Table 4.20",0.3809200645467,0.58820202609579,1.213007,0.647243475162384,3.18441351059702,0.376505321030264,0.917981629294504,"",1.66,"outlier","0","0.000123812302327946","1.93497333211793","1","0.00025623565396246",""
"310","IEF","N2O","kg N2O/kg N","3.B.2.5","Farming","","Indirect N2O Emissions","","","","","Nitrogen leaching and run-off","ROU","0.00740952957581","0.00728550928133","0.00677831021358","0.0063322158695","0.00591403068814","0.00622750866518","0.00617587195411","0.00514905573035","0.00519841490507","0.00463916846831","0.00474886396185","0.00527472830673","0.00598488717175","0.00619691871729","0.0067670210638","0.00683086103235","0.00719676625439","0.00711531028335","0.00704101104542",0.00748079215705,0.00761864141524,0.00759274424725,0.00754006111445,0.00749640590528,0.00733522756795,0.00733371198218,"0.00722791219098","0.00718166809432","0.00711585274017","C548A926-2825-4F66-A6FE-DA55F429CB29","20200315","all",0.00662720691735103,"","","","","","",0.00463916846831,0.01178571428571,0.01598846906754,0.0117094822912221,3.44640837614686,0.00932633520659099,0.0140926293758533,"",2.1,"outlier","under","0.00341857248290493","0.603769323408583","1","0.00206402919502671",""
"311","IEF","CH4","g/m^2","3.C.1.2.2","Farming","","Multiple aeration","","","","","Implied emission factor","ROU","22.26744","22.26744","22.26744","26.720928","26.720928","26.720928","26.720928","26.720928","26.720928","22.26744","22.26744","14.84496","14.84496","26.720928","26.720928","26.720928","26.720928","26.720928","26.720928",37.1124,26.720928,26.720928,26.720928,26.720928,26.720928,26.720928,"26.8204208170213","26.7943371428571","26.720928","3A909086-B0EB-4A3F-9705-5BA5C291A6B7","20200315","2001 2002 2009",22.26744,"","","no defaults","","","no defaults",14.84496,31.1751181781413,37.1124,29.2220627362124,2.5,22.104671319978,36.3394541524468,"rellim",1,"outlier","undernotlast","0.000549639055808034","0.857123551138151","0","0.000471108579358402",""
"312","ORGAMENDMENT","no gas","t/ha","3.C.1.2.2","Farming","","Multiple aeration","","","Organic amendments added","","Amount","ROU","1.24924812030075","1.09197916666667","1.77987804878049","2.278","2.48298913043478","2.91120967741935","2.03823529411765","2.0004375","2.26852941176471","1.78734375","1.90232142857143","0.911875","0.8955","1.8975","3.101875","2.74057692307692","2.46696428571429","2.45696428571429","3.69948068972472",4.08372180451128,3.72417963395953,3.86190231970964,3.37460191082803,3.4325230511316,2.66530387609089,3.365,"3.469","3.56","3.94065670643327","8E9360D5-B915-49CF-9829-50844CE269B7","20200315","1990 1991 2001 2002 2008 2009 2010 2011 2018",2.60650482681176,"","","","","","",0.8955,2.65495666294839,4.08372180451128,2.6380199507996,4.56027002178814,1.62370295461138,3.65233694698781,"rellim",1,"outlier","0","no","1.4842640414541","1","0.000471108579358402",""
"313","IEF","N2O","kg/t dm","3.F.1.1","Wheat","","Field Burning of Agricultural Residues","","","","","Implied emission factor","ROU","0.09900000001156","0.09900000000422","0.09899999997952","0.09900000001463","0.09899999998998","0.0990000000222","0.09899999999218","0.09899999999948","0.09899999997864","0.09899999999639","0.09899999999103","0.09900000001641","0.09899999998849","0.09900000001376","0.09899999999788","0.09900000001485","0.09900000001558","0.09900000001499","0.09900000000404",0.09899999999951,0.09899999996997,0.09899999999999,0.0990000000143,0.09900000002436,0.09900000001669,0.09899999999889,"0.099","0.099","0.099","92F49C43-2062-4086-ADB3-8A64DFA334AB","20200315","all",0.0990000000023979,"","","","0.007","0.007","0.007, Table 4.16",0.03079999999995,0.06999999999886,0.09900000002436,0.0663174419586402,3.21428571508184,0.0435334893508912,0.0891013945663892,"",1.52,"outlier","0","0.000119969746215475","1.41428571430875","1","0.000409551892236729",""
"314","Combustion","no gas","","3.F.1.2","Barley","","Field Burning of Agricultural Residues","","","","","Combustion factor","ROU","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",0.8,0.8,0.8,0.8,0.8,0.8,0.8,"0.8","0.8","0.8","1070AA03-CAE9-4278-9396-889DCD94CADE","20200315","all",0.8,"","","","","","",0.8,0.9,0.9,0.882277777777778,1.125,0.827770141594995,0.936785413960561,"",1.38,"outlier","0","8.1962528649128e-05","0.888888888888889","1","7.28555810214471e-05",""
"315","IEF","N2O","kg/t dm","3.F.1.2","Barley","","Field Burning of Agricultural Residues","","","","","Implied emission factor","ROU","0.08800000000397","0.08800000000041","0.08799999999742","0.08799999999353","0.08800000000089","0.08800000000177","0.088000000004","0.08800000000392","0.08800000000291","0.08799999999059","0.08800000000568","0.08799999999475","0.08800000000067","0.08799999999031","0.08800000000839","0.08799999998971","0.08800000001","0.08800000000007","0.08800000000984",0.08800000000386,0.08800000000558,0.08799999999274,0.08800000000326,0.08800000000164,0.08799999998929,0.08800000001083,"0.088","0.088","0.08800000000001","D00C206A-826E-450F-93C3-A76EDE6A2D8B","20200315","all",0.0880000000005531,"","","","0.007","0.007","0.007, Table 4.16",0.00892225303624,0.07,0.08800000001083,0.0692353956657507,9.86297963680201,0.0540332156978736,0.0844375756336278,"",1.25,"outlier","0","1.49022779362117e-05","1.257142857143","1","7.28555810214471e-05",""
"316","IEF","CO2","t CO2-C/t","3.H","Farming","","Urea Application","","","","","Implied emission factor","ROU","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2",0.2,0.2,0.2,0.43478260869565,0.43478260869565,0.2,0.2,"0.2","0.2","0.2","7787C717-9F68-4C28-9EDF-26D20488DAA9","20200315","2012 2013",0.43478260869565,"","","no defaults","","","no defaults",0.19712615671847,0.2,0.43478260869565,0.200518281478521,2.20560587155663,0.182704379592186,0.218332183364857,"",12.81,"outlier","0","no","1","0","0.000706211467538755",""
"317","WORK","no gas","h/day","3.A.1.2","Non-Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Work","SVK","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",5,5,5,5,5,5,5,"5","5","5","eugirp3A120NonDttleWORhday0000000no ","20200315","all",5,"","","no defaults","","","no defaults",0,0,5,0.456972195337268,Inf,-1.70139879502262,2.61534318569716,"",1.91,"outlier","0","no","0","0","no emissions reported",""
"318","MCF","no gas","","3.B.1.1.1","Dairy Cattle","","Additional Information (for Tier 2)","Digesters","Cool","Additional Information","","Methane conversion factor","SVK","","","","","","","","","","","","10","10","10","10","10","10","10","10",10,10,10,10,10,10,10,"10","10","10","eugirp3B111DairttleMCF00000DiCoono ","20200315","all except: 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000",10,"","","no defaults","","","no defaults",1.20837598227062,2.76,14.4088018741633,4.00594684362223,11.9241048196673,-1.17630370369607,9.18819739094053,"rellim",1.13,"outlier","0","no","0","0","no emissions reported",""
"319","IEF","CH4","kg/head/year","3.B.1.2","Growing Lambs","","CH4 Emissions","","","","","Implied emission factor","SVK","0.49384438709755","0.49049885992883","0.46720429487679","0.48672847317238","0.46626948747402","0.48186462621845","0.49744620615891","0.43606671094719","0.42192953996704","0.40441734514713","0.40197315914719","0.43550752868193","0.40230288117833","0.40252199601928","0.43684411850436","0.43780398399732","0.42067458087431","0.38777698709858","0.42780651541049",0.43779918882014,0.42888028761801,0.42474951977979,0.42354264019598,0.42591725763835,0.42178703045958,0.42203103943814,"0.42318575402165","0.4074887741621","0.41726026711063","4594E699-21FD-4C0E-BCE8-16F6F0DDAB21","20200315","1990 1991 1993 1995 1996",0.490076510515224,"","","no defaults","","","no defaults",0.27999999999852,0.333888493549685,0.49744620615891,0.357795231743841,1.77659359343407,0.23579230451105,0.479798158976632,"rellim",1.07,"outlier","0","5.27723990681921e-06","1.24969945107898","0","2.64116071792164e-05",""
"320","VSEXC","no gas","kg dm/head/day","3.B.1.2","Growing Lambs","","CH4 Emissions","","","","","VS daily excretion (average)","SVK","0.7217669062724","0.71702616619854","0.6807246198723","0.71175704004229","0.68122856926407","0.70341930506945","0.72714165884966","0.63879221943743","0.61643451369625","0.58894133312903","0.58506851547553","0.63593151910515","0.58674238577389","0.58728485523042","0.63606559179593","0.6379225049482","0.61288237208928","0.56489189632919","0.6227418845626",0.63814358545995,0.62468641301825,0.61847633654345,0.61685618810453,0.62016666572644,0.61364135058557,0.61322704170316,"0.61576808865296","0.59253713763753","0.60707967826576","A1080286-046C-4F72-8DC0-8531A9A8B1C1","20200315","1990 1991 1993 1995 1996",0.716222215286468,"0.4","0.4","0.4, Table 10A.9","0.4","0.4","0.4, Table B.7",0.56489189632919,0.62016666572644,0.72714165884966,0.635080908373766,1.28722267671887,0.567098759116611,0.70306305763092,"rellim",1.16,"outlier","0","2.69809696275827e-05","0.978897628357128","0","2.64116071792164e-05",""
"321","VSEXC","no gas","kg dm/head/day","3.B.1.3","Other Swine","","CH4 Emissions","","","","","VS daily excretion (average)","SVK","0.44766732864469","0.42177867933767","0.37064463263284","0.28007923541357","0.29049044036321","0.30248939690804","0.29754051098975","0.2964916074226","0.29015062658131","0.29389657762693","0.29580961162474","0.30121677657093","0.29266898291237","0.29505733398262","0.30641764082796","0.30254469421244","0.30194795222288","0.30680535352724","0.31031449969816",0.31829246612087,0.31978628178257,0.30869321665785,0.30364503264201,0.29460694824324,0.31700044716248,0.31563906293161,"0.28433771193018","0.29174289162452","0.31472240932331","EACFE134-D769-4BC6-8F2A-E088538F7188","20200315","1990 1991",0.43472300399118,"","","no defaults","","","no defaults",0.16992542098,0.29891008978891,0.56590805304139,0.303132839215601,3.33033191724737,0.192175233259591,0.414090445171611,"rellim",1.18,"outlier","oversource","5.70770076567561e-05","1.05289991898757","0","0.00113603910720496","CH4 emissions from manure management direct proportional to Volatile Solid Excretion (IPCC2006, Equation 10.23)"
"322","IEF","N2O","kg/head/year","3.B.2.2","Other mature Other Sheep","","N2O and NMVOC Emissions","","","","","Implied emission factor","SVK","1.15299106466533","1.15583435183524","1.22003732569454","1.1534264582022","1.16367824525131","1.17424479884543","1.15557801980319","1.14904841760351","1.45289419657966","1.48084945325017","1.4635613942559","1.38489171223399","1.38112857142902","1.3345892228003","1.36499753040084","1.37940685161607","1.35840617931651","1.31000521781123","1.30376872586814",1.3061160359189,1.27083979676012,1.28826860119102,1.24948370131453,1.31066225083074,1.28850142620769,1.30726010429202,"1.31857027568961","1.34463889726246","1.33461270255037","DFE52534-C7A7-4394-ADD8-B50E5F92C51D","20200315","1998 1999 2000 2001 2002 2004 2005 2006",1.40826698613527,"","","no defaults","","","no defaults",0.11514180857105,0.29252142857143,1.48084945325017,0.567592246053094,12.8610925225861,-0.220627916652642,1.35581240875883,"rellim",1.05,"outlier","0","5.08421913079819e-05","4.56244422525947","0","6.51139070439044e-05",""
"323","NRATE","no gas","kg/head/year","3.B.2.4.4","Goats","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","SVK","23.934019608603","23.9341102422643","24.0597747312358","23.9347772243133","23.9344542502999","23.9347571029306","23.9348202088194","23.9349013070431","23.9347601689422","23.9347497601566","23.9347298702814","23.9346932501362","23.9345674279743","23.9349329254302","23.9346169588845","23.9348605166052","23.9344981226533","23.934689430465","23.9346970664366",23.9259985428459,23.9344553099853,23.9345299151323,23.913494414611,23.8981358152128,23.8140717039058,23.9589006497082,"23.858685077706","23.8031700865999","23.6453240415097","A6E13BD9-7998-4635-B567-D67CC6820881","20200315","all",23.9162129562308,"17.99","17.99","17.99 (kgN/head and year-Table 10.19), Table 10.19","25","25","25 (kg/head/year-Table 4.20), Table 4.20",5.3,15.805024,24.0597747312358,14.8487349103393,4.53958013796902,7.81017356848926,21.8872962521894,"",1.33,"outlier","0","7.87735304052211e-06","1.4960637858892","1","2.37570710618685e-05",""
"324","NRATE","no gas","kg/head/year","3.B.2.4.7","Poultry","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","SVK","0.98568153682074","1.00938623034513","0.98544182277927","1.0121390168751","1.03345340011487","1.00878389081562","0.9859459584433","0.9855840661189","0.97437931278248","0.97232683512244","0.95955055250315","0.98577952853306","0.96933208731576","0.95620450373706","0.95129729160616","0.94721493060498","0.95965059648944","0.96333533043812","0.97531331080838",0.96014480593147,0.96708026524956,0.98760972637037,0.98393157802019,0.98521605573567,0.95862811464443,0.96452292510072,"0.9748683026612","0.95556775114179","0.95439347110497","FE2B256C-5F85-4EBB-BCDF-8AEA5E08747A","20200315","all",0.97630217924877,"0.17","1.84","0.63 (kgN/head and year-hens>1yr-Western Europe-Table 10.19), 0.17 (kgN/head and year-pullets-Western Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Western Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Western Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Western Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Western Europe-Table 10.19), 0.54 (kgN/head and year-hens>1yr-Eastern Europe-Table 10.19), 0.18 (kgN/head and year-pullets-Eastern Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Eastern Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Eastern Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Eastern Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Eastern Europe-Table 10.19), Table 10.19","0.6","0.6","0.6 (kg/head/year---Table 4.20), Table 4.20",0.3809200645467,0.58820202609579,1.213007,0.647243475162384,3.18441351059702,0.376505321030264,0.917981629294504,"rellim",1.18,"outlier","0","6.03591108530958e-05","1.62256066583073","1","0.000157312089359301",""
"325","Milk","no gas","kg/day","3.A.1.1","Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Milk yield","SVN","7.6","8.91","7.77","7.67","8.26","8.68","10.5","10.89","11.21","11.65","12.67","13.17","14.24","13.87","13.3","15.01","15.64","15.69","15.79",15.15,15.12,15.11,15.32,14.89,15.66,15.337,"16.505146529143","16.3133848802117","16.7761039319927","eugirp3A110DairttleMilkgday000000no ","20200315","1990 1991 1992 1993 1994 1995",8.14833333333333,"","","no defaults","","","no defaults",3.62290052359103,15.4470551269071,27.57,15.7767577864806,7.6099246502834,9.12034923820499,22.4331663347561,"",1.15,"outlier","0","no","0","0","no emissions reported",""
"326","PREGNANT","no gas","%","3.A.1.1","Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Pregnant","SVN","70.7","70.95","70.74","71.03","70.62","70.59","70.73","70.36","70.07","70.17","70.28","70.31","70.26","69.8","69.42","69.17","68.85","68.67","68.67",68.35,68.18,68.02,68.02,67.7,67.86,67.86,"67.5355450236967","68.0190930787589","67.8571428571428","eugirp3A110DairttlePRE%0000000000no ","20200315","all except: 1991 1993",69.2152511466518,"","","no defaults","","","no defaults",67.4849617948301,83.9991134751773,100,83.5356755825465,1.48181161165984,70.8007646728885,96.2705864922045,"",1.12,"outlier","0","no","0","0","no emissions reported",""
